HAN-SAN-QI	Gene_ID:1652	@<<GADExtractor>> PMID: 16114092 #En1: Radix Notoginseng #En2: DDT *KeyWords: null /***1
HONG-SHEN	Gene_ID:3630	@<<GADExtractor>> PMID: 23945406 #En1: red ginseng #En2: insulin *KeyWords: null /@<<GADExtractor>> PMID: 23945406 #En1: red ginseng #En2: insulin *KeyWords: has /@<<GADExtractor>> PMID: 23945406 #En1: red ginseng #En2: insulin *KeyWords: null /@<<GADExtractor>> PMID: 23945406 #En1: red ginseng #En2: insulin *KeyWords: null /@<<GADExtractor>> PMID: 23945406 #En1: red ginseng #En2: insulin *KeyWords: had /@<<GADExtractor>> PMID: 23945406 #En1: red ginseng #En2: insulin *KeyWords: improve /@<<GADExtractor>> PMID: 15979095 #En1: red ginseng #En2: insulin *KeyWords: reduced /@<<GADExtractor>> PMID: 15979095 #En1: red ginseng #En2: insulin *KeyWords: fed /***8
HONG-SHEN	Gene_ID:5465	@<<GADExtractor>> PMID: 15979095 #En1: red ginseng #En2: PPAR-alpha *KeyWords: null /@<<GADExtractor>> PMID: 15979095 #En1: red ginseng #En2: PPAR *KeyWords: improve /***2
HONG-SHEN	Gene_ID:5468	@<<GADExtractor>> PMID: 15979095 #En1: red ginseng #En2: PPAR-gamma *KeyWords: null /***1
HONG-SHEN	Gene_ID:4023	@<<GADExtractor>> PMID: 15979095 #En1: red ginseng #En2: LPL *KeyWords: null /***1
HONG-SHEN	Gene_ID:2352	@<<GADExtractor>> PMID: 27322312 #En1: red ginseng #En2: FRG *KeyWords: null /***1
HONG-SHEN	Gene_ID:114548	@<<GADExtractor>> PMID: 24418475 #En1: red ginseng #En2: NLRP3 *KeyWords: inhibit /***1
HONG-SHEN	Gene_ID:9447	@<<GADExtractor>> PMID: 24418475 #En1: red ginseng #En2: AIM2 *KeyWords: inhibit /***1
HONG-SHEN	Gene_ID:1398	@<<GADExtractor>> PMID: 31645122 #En1: Red Ginseng #En2: P38 *KeyWords: null /***1
HONG-SHEN	Gene_ID:5594	@<<GADExtractor>> PMID: 31645122 #En1: Red Ginseng #En2: P38 *KeyWords: null /***1
HONG-SHEN	Gene_ID:7965	@<<GADExtractor>> PMID: 31645122 #En1: Red Ginseng #En2: P38 *KeyWords: null /***1
HONG-SHEN	Gene_ID:1432	@<<GADExtractor>> PMID: 31645122 #En1: Red Ginseng #En2: P38 *KeyWords: null /***1
HONG-SHEN	Gene_ID:5970	@<<GADExtractor>> PMID: 31645122 #En1: Red Ginseng #En2: p65 *KeyWords: null /***1
HONG-SHEN	Gene_ID:65125	@<<GADExtractor>> PMID: 31645122 #En1: Red Ginseng #En2: p65 *KeyWords: null /***1
HONG-SHEN	Gene_ID:64689	@<<GADExtractor>> PMID: 31645122 #En1: Red Ginseng #En2: p65 *KeyWords: null /***1
HONG-SHEN	Gene_ID:6857	@<<GADExtractor>> PMID: 31645122 #En1: Red Ginseng #En2: p65 *KeyWords: null /***1
CHI-SHAO	Gene_ID:11169	@<<GADExtractor>> PMID: 32277863 #En1: red peony root #En2: and 1 *KeyWords: null /***1
CHI-SHAO	Gene_ID:325	@<<GADExtractor>> PMID: 18559232 #En1: red peony root #En2: SAP *KeyWords: treating /@<<GADExtractor>> PMID: 18559232 #En1: Red peony root #En2: SAP *KeyWords: effective /***2
CHI-SHAO	Gene_ID:4068	@<<GADExtractor>> PMID: 18559232 #En1: red peony root #En2: SAP *KeyWords: treating /@<<GADExtractor>> PMID: 18559232 #En1: Red peony root #En2: SAP *KeyWords: effective /***2
HONG-QU	Gene_ID:183	@<<GADExtractor>> PMID: 21764282 #En1: red yeast rice #En2: angiotensin II *KeyWords: attenuates /@<<GADExtractor>> PMID: 21764282 #En1: red yeast rice #En2: angiotensin II (AngII *KeyWords: suppressed /***2
HONG-QU	Gene_ID:351	@<<GADExtractor>> PMID: 21764282 #En1: red yeast rice #En2: AAA *KeyWords: suppressed /@<<GADExtractor>> PMID: 21764282 #En1: Red yeast rice #En2: AAA *KeyWords: have /***2
HONG-QU	Gene_ID:8086	@<<GADExtractor>> PMID: 21764282 #En1: red yeast rice #En2: AAA *KeyWords: suppressed /@<<GADExtractor>> PMID: 21764282 #En1: Red yeast rice #En2: AAA *KeyWords: have /***2
HONG-QU	Gene_ID:285	@<<GADExtractor>> PMID: 21764282 #En1: Red yeast rice #En2: AngII *KeyWords: suppressed /***1
HONG-QU	Gene_ID:738	@<<GADExtractor>> PMID: 21764282 #En1: Red yeast rice #En2: AngII *KeyWords: suppressed /***1
HONG-QU	Gene_ID:348	@<<GADExtractor>> PMID: 28861889 #En1: red yeast rice #En2: ApoE *KeyWords: null /***1
HONG-QU	Gene_ID:9370	@<<GADExtractor>> PMID: 23860021 #En1: red yeast rice #En2: adiponectin *KeyWords: null /@<<GADExtractor>> PMID: 23860021 #En1: red yeast rice #En2: adiponectin *KeyWords: null /@<<GADExtractor>> PMID: 23860021 #En1: Red yeast rice #En2: adiponectin *KeyWords: increase /***3
HONG-QU	Gene_ID:3952	@<<GADExtractor>> PMID: 23860021 #En1: red yeast rice #En2: leptin *KeyWords: null /@<<GADExtractor>> PMID: 23860021 #En1: red yeast rice #En2: leptin *KeyWords: null /***2
HONG-QU	Gene_ID:22796	@<<GADExtractor>> PMID: 23860021 #En1: red yeast rice #En2: LDL-C *KeyWords: null /@<<GADExtractor>> PMID: 23860021 #En1: Red yeast rice #En2: LDL-C *KeyWords: increase /***2
HONG-QU	Gene_ID:857	@<<GADExtractor>> PMID: 23675421 #En1: red yeast rice #En2: caveolin-1 *KeyWords: suppressed /***1
HONG-QU	Gene_ID:4846	@<<GADExtractor>> PMID: 23675421 #En1: red yeast rice #En2: eNOS *KeyWords: increased /***1
HONG-QU	Gene_ID:2152	@<<GADExtractor>> PMID: 21697731 #En1: red yeast rice #En2: tissue factor *KeyWords: inhibited /***1
HONG-QU	Gene_ID:3156	@<<GADExtractor>> PMID: 11123854 #En1: red yeast rice #En2: HMG-CoA reductase *KeyWords: discussed /***1
GAN-DI-HUANG	Gene_ID:1121	@<<GADExtractor>> PMID: 28122837 #En1: Rehmannia glutinosa #En2: CHM *KeyWords: null /***1
GAN-DI-HUANG	Gene_ID:8139	@<<GADExtractor>> PMID: 28122837 #En1: Rehmannia glutinosa #En2: Gan *KeyWords: null /***1
GAN-DI-HUANG	Gene_ID:4843	@<<GADExtractor>> PMID: 23034094 #En1: Rehmannia glutinosa #En2: iNOS *KeyWords: null /***1
GAN-DI-HUANG	Gene_ID:51477	@<<GADExtractor>> PMID: 23034094 #En1: Rehmannia glutinosa #En2: iNOS *KeyWords: null /***1
GAN-DI-HUANG	Gene_ID:4359	@<<GADExtractor>> PMID: 20123001 #En1: Rehmannia glutinosa #En2: MPP *KeyWords: studied /***1
GAN-DI-HUANG	Gene_ID:1576	@<<GADExtractor>> PMID: 23876595 #En1: Rehmannia glutinosa #En2: cytochrome P450 3A4 *KeyWords: investigated /@<<GADExtractor>> PMID: 23876595 #En1: Rehmannia glutinosa #En2: CYP3A4 *KeyWords: investigated /@<<GADExtractor>> PMID: 23876595 #En1: Rehmannia glutinosa #En2: CYP3A4 *KeyWords: null /@<<GADExtractor>> PMID: 23876595 #En1: Rehmannia glutinosa #En2: CYP3A4 *KeyWords: inhibited /@<<GADExtractor>> PMID: 23876595 #En1: Rehmannia glutinosa #En2: CYP3A4 *KeyWords: inhibited /@<<GADExtractor>> PMID: 23876595 #En1: Rehmannia glutinosa #En2: CYP3A4 *KeyWords: induced /@<<GADExtractor>> PMID: 23876595 #En1: Rehmannia glutinosa #En2: CYP3A4 *KeyWords: result /@<<GADExtractor>> PMID: 23876595 #En1: Rehmannia glutinosa #En2: CYP3A4 *KeyWords: result /***8
GAN-DI-HUANG	Gene_ID:8856	@<<GADExtractor>> PMID: 23876595 #En1: Rehmannia glutinosa #En2: PXR *KeyWords: induced /***1
GAN-DI-HUANG	Gene_ID:1574	@<<GADExtractor>> PMID: 22242435 #En1: Rehmannia glutinosa #En2: CYP3A *KeyWords: null /***1
GAN-DI-HUANG	Gene_ID:1571	@<<GADExtractor>> PMID: 22242435 #En1: Rehmannia glutinosa #En2: CYP2E1 *KeyWords: null /***1
GAN-DI-HUANG	Gene_ID:1544	@<<GADExtractor>> PMID: 22242435 #En1: Rehmannia glutinosa #En2: CYP1A2 *KeyWords: null /***1
GAN-DI-HUANG	Gene_ID:7422	@<<GADExtractor>> PMID: 23123441 #En1: Rehmannia glutinosa #En2: Vascular endothelial growth factor *KeyWords: null /@<<GADExtractor>> PMID: 23123441 #En1: Rehmannia glutinosa #En2: VEGF *KeyWords: null /***2
GAN-DI-HUANG	Gene_ID:3082	@<<GADExtractor>> PMID: 23123441 #En1: Rehmannia glutinosa #En2: hepatocyte growth factor *KeyWords: null /@<<GADExtractor>> PMID: 23123441 #En1: Rehmannia glutinosa #En2: HGF *KeyWords: null /***2
GAN-DI-HUANG	Gene_ID:1588	@<<GADExtractor>> PMID: 30949219 #En1: Rehmannia glutinosa #En2: aromatase *KeyWords: increased /***1
GAN-DI-HUANG	Gene_ID:627	@<<GADExtractor>> PMID: 29468477 #En1: Rehmannia glutinosa #En2: BDNF *KeyWords: exerts /***1
GAN-DI-HUANG	Gene_ID:6098	@<<GADExtractor>> PMID: 14698506 #En1: Rehmannia glutinosa #En2: ROS *KeyWords: null /***1
GAN-DI-HUANG	Gene_ID:3479	@<<GADExtractor>> PMID: 31443143 #En1: Rehmannia glutinosa #En2: IGF-1 *KeyWords: Regulating /***1
GAN-DI-HUANG	Gene_ID:5290	@<<GADExtractor>> PMID: 31443143 #En1: Rehmannia glutinosa #En2: PI3K *KeyWords: Regulating /***1
GAN-DI-HUANG	Gene_ID:5294	@<<GADExtractor>> PMID: 31443143 #En1: Rehmannia glutinosa #En2: PI3K *KeyWords: Regulating /***1
GAN-DI-HUANG	Gene_ID:5293	@<<GADExtractor>> PMID: 31443143 #En1: Rehmannia glutinosa #En2: PI3K *KeyWords: Regulating /***1
GAN-DI-HUANG	Gene_ID:5295	@<<GADExtractor>> PMID: 31443143 #En1: Rehmannia glutinosa #En2: PI3K *KeyWords: Regulating /***1
GAN-DI-HUANG	Gene_ID:2475	@<<GADExtractor>> PMID: 31443143 #En1: Rehmannia glutinosa #En2: mTOR *KeyWords: Regulating /***1
GAN-DI-HUANG	Gene_ID:4602	@<<GADExtractor>> PMID: 26147429 #En1: Rehmannia glutinosa #En2: MYB *KeyWords: null /@<<GADExtractor>> PMID: 26147429 #En1: Rehmannia glutinosa #En2: MYB *KeyWords: null /***2
GAN-DI-HUANG	Gene_ID:1832	@<<GADExtractor>> PMID: 20353000 #En1: Rehmannia glutinosa #En2: DPI *KeyWords: null /***1
GAN-DI-HUANG	Gene_ID:6484	@<<GADExtractor>> PMID: 21391677 #En1: Rehmannia glutinosa #En2: STZ *KeyWords: using /***1
GAN-DI-HUANG	Gene_ID:2668	@<<GADExtractor>> PMID: 16600621 #En1: Rehmannia glutinosa #En2: glial cell line-derived neurotrophic factor *KeyWords: null /@<<GADExtractor>> PMID: 16600621 #En1: Rehmannia glutinosa #En2: glial cell line-derived neurotrophic factor *KeyWords: found /@<<GADExtractor>> PMID: 16600621 #En1: Rehmannia glutinosa #En2: GDNF *KeyWords: found /***3
GAN-DI-HUANG	Gene_ID:5595	@<<GADExtractor>> PMID: 16600621 #En1: Rehmannia glutinosa #En2: ERK1/2 *KeyWords: null /***1
GAN-DI-HUANG	Gene_ID:5594	@<<GADExtractor>> PMID: 16600621 #En1: Rehmannia glutinosa #En2: ERK1/2 *KeyWords: null /***1
GAN-DI-HUANG	Gene_ID:80320	@<<GADExtractor>> PMID: 28284792 #En1: Rehmannia glutinosa #En2: SP6 *KeyWords: null /***1
GAN-DI-HUANG	Gene_ID:221833	@<<GADExtractor>> PMID: 28284792 #En1: Rehmannia glutinosa #En2: SP8 *KeyWords: null /@<<GADExtractor>> PMID: 28284792 #En1: Rehmannia glutinosa #En2: SP8 *KeyWords: null /***2
GAN-DI-HUANG	Gene_ID:637	@<<GADExtractor>> PMID: 23519822 #En1: Rehmannia glutinosa #En2: bid *KeyWords: null /***1
GAN-DI-HUANG	Gene_ID:4580	@<<GADExtractor>> PMID: 8339032 #En1: Rehmannia glutinosa #En2: MTX *KeyWords: null /***1
LOU-LU	Gene_ID:4025	@<<GADExtractor>> PMID: 8330332 #En1: Rhaponticum uniflorum #En2: LPO *KeyWords: exhibited /***1
ZANG-BIAN-DA-HUANG	Gene_ID:717	@<<GADExtractor>> PMID: 24414969 #En1: Rheum emodi #En2: CO2 *KeyWords: studied /***1
DA-HUANG	Gene_ID:1121	@<<GADExtractor>> PMID: 30327604 #En1: Rheum officinale #En2: CHM *KeyWords: null /@<<GADExtractor>> PMID: 20688304 #En1: Rheum palmatum #En2: CHM *KeyWords: null /@<<GADExtractor>> PMID: 20688304 #En1: Rheum palmatum #En2: CHM *KeyWords: null /@<<GADExtractor>> PMID: 20688304 #En1: Rheum palmatum #En2: CHM *KeyWords: null /@<<GADExtractor>> PMID: 20688304 #En1: Rheum palmatum #En2: CHM *KeyWords: null /***5
DA-HUANG	Gene_ID:1636	@<<GADExtractor>> PMID: 29208203 #En1: Rheum officinale #En2: angiotensin-converting enzyme *KeyWords: null /@<<GADExtractor>> PMID: 22786510 #En1: Rheum officinale #En2: angiotensin-converting enzyme *KeyWords: null /***2
DA-HUANG	Gene_ID:80218	@<<GADExtractor>> PMID: 24953035 #En1: Rheum officinale #En2: San *KeyWords: null /***1
DA-HUANG	Gene_ID:165904	@<<GADExtractor>> PMID: 24953035 #En1: Rheum officinale #En2: Xin *KeyWords: null /@<<GADExtractor>> PMID: 27965575 #En1: Rheum palmatum #En2: xin *KeyWords: null /@<<GADExtractor>> PMID: 27965575 #En1: Rheum palmatum #En2: xin *KeyWords: null /***3
DA-HUANG	Gene_ID:261727	@<<GADExtractor>> PMID: 22786510 #En1: Rheum officinale #En2: CrCl *KeyWords: null /***1
DA-HUANG	Gene_ID:207	@<<GADExtractor>> PMID: 21805032 #En1: Rheum officinale #En2: Akt *KeyWords: null /***1
DA-HUANG	Gene_ID:846	@<<GADExtractor>> PMID: 25363818 #En1: Rheum officinale #En2: Car *KeyWords: null /***1
DA-HUANG	Gene_ID:6697	@<<GADExtractor>> PMID: 27225174 #En1: Rheum officinale #En2: SPR *KeyWords: null /***1
DA-HUANG	Gene_ID:43	@<<GADExtractor>> PMID: 24401532 #En1: Rheum officinale #En2: acetylcholinesterase *KeyWords: screened /***1
DA-HUANG	Gene_ID:3291	@<<GADExtractor>> PMID: 19483308 #En1: Rheum officinale #En2: AME *KeyWords: null /@<<GADExtractor>> PMID: 19483308 #En1: Rheum officinale #En2: AME *KeyWords: null /@<<GADExtractor>> PMID: 19483308 #En1: Rheum officinale #En2: AME *KeyWords: null /@<<GADExtractor>> PMID: 19483308 #En1: Rheum officinale #En2: AME *KeyWords: null /@<<GADExtractor>> PMID: 19483308 #En1: Rheum officinale #En2: AME *KeyWords: null /@<<GADExtractor>> PMID: 19483308 #En1: Rheum officinale #En2: AME *KeyWords: null /***6
DA-HUANG	Gene_ID:1244	@<<GADExtractor>> PMID: 32028185 #En1: Rheum palmatum #En2: ABCC2 *KeyWords: null /@<<GADExtractor>> PMID: 32028185 #En1: Rheum palmatum #En2: ABCC2 *KeyWords: null /***2
DA-HUANG	Gene_ID:6484	@<<GADExtractor>> PMID: 31013790 #En1: Rheum palmatum #En2: STZ *KeyWords: null /@<<GADExtractor>> PMID: 31013790 #En1: Rheum palmatum #En2: STZ *KeyWords: null /***2
DA-HUANG	Gene_ID:2010	@<<GADExtractor>> PMID: 25673059 #En1: Rheum palmatum #En2: EMD *KeyWords: null /@<<GADExtractor>> PMID: 25673059 #En1: Rheum palmatum #En2: EMD *KeyWords: null /***2
DA-HUANG	Gene_ID:27241	@<<GADExtractor>> PMID: 19863966 #En1: Rheum Palmatum #En2: C18 *KeyWords: showed /@<<GADExtractor>> PMID: 19863966 #En1: Rheum Palmatum #En2: C18 *KeyWords: showed /***2
DA-HUANG	Gene_ID:6120	@<<GADExtractor>> PMID: 17785969 #En1: Rheum palmatum #En2: RPE *KeyWords: were /@<<GADExtractor>> PMID: 17785969 #En1: Rheum palmatum #En2: RPE *KeyWords: were /***2
DA-HUANG	Gene_ID:5345	@<<GADExtractor>> PMID: 27138597 #En1: Rheum palmatum #En2: API *KeyWords: effective /@<<GADExtractor>> PMID: 27138597 #En1: Rheum palmatum #En2: API *KeyWords: considered /@<<GADExtractor>> PMID: 27138597 #En1: Rheum palmatum #En2: API *KeyWords: effective /@<<GADExtractor>> PMID: 27138597 #En1: Rheum palmatum #En2: API *KeyWords: considered /***4
DA-HUANG	Gene_ID:84676	@<<GADExtractor>> PMID: 28861973 #En1: Rheum palmatum #En2: IRF *KeyWords: selected /@<<GADExtractor>> PMID: 28861973 #En1: Rheum palmatum #En2: IRF *KeyWords: respectively; /@<<GADExtractor>> PMID: 28861973 #En1: Rheum palmatum #En2: IRF *KeyWords: selected /@<<GADExtractor>> PMID: 28861973 #En1: Rheum palmatum #En2: IRF *KeyWords: respectively; /***4
DA-HUANG	Gene_ID:137872	@<<GADExtractor>> PMID: 19459307 #En1: Rheum palmatum #En2: hot *KeyWords: null /@<<GADExtractor>> PMID: 19459307 #En1: Rheum palmatum #En2: hot *KeyWords: null /@<<GADExtractor>> PMID: 19459307 #En1: Rheum palmatum #En2: hot *KeyWords: null /@<<GADExtractor>> PMID: 19459307 #En1: Rheum palmatum #En2: hot *KeyWords: null /@<<GADExtractor>> PMID: 19459307 #En1: Rheum palmatum #En2: hot *KeyWords: null /@<<GADExtractor>> PMID: 19459307 #En1: Rheum palmatum #En2: hot *KeyWords: null /@<<GADExtractor>> PMID: 26747020 #En1: Rheum palmatum #En2: hot *KeyWords: (i;e; /@<<GADExtractor>> PMID: 26747020 #En1: Rheum palmatum #En2: hot *KeyWords: (i;e; /***8
DA-HUANG	Gene_ID:7249	@<<GADExtractor>> PMID: 21364120 #En1: Rheum palmatum #En2: NAFLD *KeyWords: null /@<<GADExtractor>> PMID: 21364120 #En1: Rheum palmatum #En2: NAFLD *KeyWords: null /***2
DA-HUANG	Gene_ID:3630	@<<GADExtractor>> PMID: 21364120 #En1: Rheum palmatum #En2: insulin *KeyWords: null /@<<GADExtractor>> PMID: 21364120 #En1: Rheum palmatum #En2: insulin *KeyWords: null /***2
DA-HUANG	Gene_ID:6774	@<<GADExtractor>> PMID: 30553869 #En1: Rheum palmatum #En2: signal transducer and activator of transcription 3 *KeyWords: exerts /@<<GADExtractor>> PMID: 30553869 #En1: Rheum palmatum #En2: signal transducer and activator of transcription 3 *KeyWords: exerts /***2
DA-HUANG	Gene_ID:7442	@<<GADExtractor>> PMID: 24530855 #En1: Rheum palmatum #En2: TRPV1 *KeyWords: exert /@<<GADExtractor>> PMID: 24530855 #En1: Rheum palmatum #En2: TRPV1 *KeyWords: exert /***2
DA-HUANG	Gene_ID:79054	@<<GADExtractor>> PMID: 24530855 #En1: Rheum palmatum #En2: TRPM8 *KeyWords: exert /@<<GADExtractor>> PMID: 24530855 #En1: Rheum palmatum #En2: TRPM8 *KeyWords: exert /***2
DA-HUANG	Gene_ID:5493	@<<GADExtractor>> PMID: 20603090 #En1: Rheum palmatum #En2: PPL *KeyWords: inhibited /@<<GADExtractor>> PMID: 20603090 #En1: Rheum palmatum #En2: PPL *KeyWords: inhibited /***2
DA-HUANG	Gene_ID:3664	@<<GADExtractor>> PMID: 22735924 #En1: Rheum palmatum #En2: LPS *KeyWords: null /@<<GADExtractor>> PMID: 22735924 #En1: Rheum palmatum #En2: LPS *KeyWords: null /***2
DA-HUANG	Gene_ID:7099	@<<GADExtractor>> PMID: 22735924 #En1: Rheum palmatum #En2: toll-like receptor 4 *KeyWords: null /@<<GADExtractor>> PMID: 22735924 #En1: Rheum palmatum #En2: TLR4 *KeyWords: null /@<<GADExtractor>> PMID: 22735924 #En1: Rheum palmatum #En2: toll-like receptor 4 *KeyWords: null /@<<GADExtractor>> PMID: 22735924 #En1: Rheum palmatum #En2: TLR4 *KeyWords: null /***4
DA-HUANG	Gene_ID:3569	@<<GADExtractor>> PMID: 28573250 #En1: Rheum palmatum #En2: interleukin-6 *KeyWords: time /@<<GADExtractor>> PMID: 28573250 #En1: Rheum palmatum #En2: interleukin-6 *KeyWords: time /***2
DA-HUANG	Gene_ID:2520	@<<GADExtractor>> PMID: 28573250 #En1: Rheum palmatum #En2: gas *KeyWords: improving /@<<GADExtractor>> PMID: 28573250 #En1: Rheum palmatum #En2: gas *KeyWords: ameliorate /@<<GADExtractor>> PMID: 28573250 #En1: Rheum palmatum #En2: gas *KeyWords: improving /@<<GADExtractor>> PMID: 28573250 #En1: Rheum palmatum #En2: gas *KeyWords: ameliorate /***4
DA-HUANG	Gene_ID:79447	@<<GADExtractor>> PMID: 28573250 #En1: Rheum palmatum #En2: gas *KeyWords: improving /@<<GADExtractor>> PMID: 28573250 #En1: Rheum palmatum #En2: gas *KeyWords: ameliorate /@<<GADExtractor>> PMID: 28573250 #En1: Rheum palmatum #En2: gas *KeyWords: improving /@<<GADExtractor>> PMID: 28573250 #En1: Rheum palmatum #En2: gas *KeyWords: ameliorate /***4
DA-HUANG	Gene_ID:4311	@<<GADExtractor>> PMID: 22436825 #En1: Rheum Palmatum #En2: SFE *KeyWords: using /@<<GADExtractor>> PMID: 22436825 #En1: Rheum Palmatum #En2: SFE *KeyWords: null /@<<GADExtractor>> PMID: 22436825 #En1: Rheum Palmatum #En2: SFE *KeyWords: using /@<<GADExtractor>> PMID: 22436825 #En1: Rheum Palmatum #En2: SFE *KeyWords: null /***4
DA-HUANG	Gene_ID:1803	@<<GADExtractor>> PMID: 28507818 #En1: Rheum palmatum #En2: DPP4 *KeyWords: inhibits /@<<GADExtractor>> PMID: 28507818 #En1: Rheum palmatum #En2: DPP4 *KeyWords: inhibited /@<<GADExtractor>> PMID: 28507818 #En1: Rheum palmatum #En2: DPP4 *KeyWords: inhibits /@<<GADExtractor>> PMID: 28507818 #En1: Rheum palmatum #En2: DPP4 *KeyWords: inhibited /***4
DA-HUANG	Gene_ID:51497	@<<GADExtractor>> PMID: 19788936 #En1: Rheum tanguticum #En2: Th1 *KeyWords: showed /@<<GADExtractor>> PMID: 19788936 #En1: Rheum tanguticum #En2: Th1 *KeyWords: showed /***2
DA-HUANG	Gene_ID:28982	@<<GADExtractor>> PMID: 30989850 #En1: Rheum tanguticum #En2: PCA *KeyWords: null /@<<GADExtractor>> PMID: 30989850 #En1: Rheum tanguticum #En2: PCA *KeyWords: null /***2
DA-HUANG	Gene_ID:559	@<<GADExtractor>> PMID: 30989850 #En1: Rheum tanguticum #En2: PCA *KeyWords: null /@<<GADExtractor>> PMID: 30989850 #En1: Rheum tanguticum #En2: PCA *KeyWords: null /***2
ZHI-NAN-XING	Gene_ID:173	@<<GADExtractor>> PMID: 30028337 #En1: Rhizoma Arisaematis #En2: Alba *KeyWords: null /***1
ZHI-NAN-XING	Gene_ID:27241	@<<GADExtractor>> PMID: 25902639 #En1: Rhizoma Arisaematis #En2: C18 *KeyWords: using /***1
JIN-MAO-GOU-JI	Gene_ID:1621	@<<GADExtractor>> PMID: 24716104 #En1: Rhizoma Cibotii #En2: DBM *KeyWords: null /***1
JIN-MAO-GOU-JI	Gene_ID:1491	@<<GADExtractor>> PMID: 24716104 #En1: Rhizoma Cibotii #En2: CTH *KeyWords: null /***1
JIN-MAO-GOU-JI	Gene_ID:6301	@<<GADExtractor>> PMID: 24716104 #En1: Rhizoma Cibotii #En2: SARS *KeyWords: found /***1
CHUAN-HUANG-LIAN	Gene_ID:5594	@<<GADExtractor>> PMID: 32337687 #En1: Rhizoma coptidis #En2: MAPK1 *KeyWords: associated /***1
CHUAN-HUANG-LIAN	Gene_ID:6774	@<<GADExtractor>> PMID: 32337687 #En1: Rhizoma coptidis #En2: STAT3 *KeyWords: associated /***1
CHUAN-HUANG-LIAN	Gene_ID:3643	@<<GADExtractor>> PMID: 32337687 #En1: Rhizoma coptidis #En2: INSR *KeyWords: associated /***1
CHUAN-HUANG-LIAN	Gene_ID:1581	@<<GADExtractor>> PMID: 27713083 #En1: Rhizoma Coptidis #En2: CYP7A1 *KeyWords: induced /@<<GADExtractor>> PMID: 22554715 #En1: Rhizoma Coptidis #En2: CYP7A1 *KeyWords: related /***2
CHUAN-HUANG-LIAN	Gene_ID:2539	@<<GADExtractor>> PMID: 22002596 #En1: Rhizoma coptidis #En2: glucose-6-phosphate dehydrogenase *KeyWords: banned /@<<GADExtractor>> PMID: 18515042 #En1: Rhizoma Coptidis #En2: G6PD *KeyWords: reduced /***2
CHUAN-HUANG-LIAN	Gene_ID:3949	@<<GADExtractor>> PMID: 30335889 #En1: Rhizoma coptidis #En2: low-density lipoprotein receptor *KeyWords: has /@<<GADExtractor>> PMID: 26848702 #En1: Rhizoma Coptidis #En2: low-density lipoprotein receptor *KeyWords: accelerate /***2
CHUAN-HUANG-LIAN	Gene_ID:57684	@<<GADExtractor>> PMID: 29747507 #En1: Rhizoma Coptidis #En2: BioReF *KeyWords: fingerprinting /@<<GADExtractor>> PMID: 29747507 #En1: Rhizoma Coptidis #En2: BioReF *KeyWords: null /@<<GADExtractor>> PMID: 29747507 #En1: Rhizoma Coptidis #En2: BioReF *KeyWords: using /***3
CHUAN-HUANG-LIAN	Gene_ID:5562	@<<GADExtractor>> PMID: 29930696 #En1: Rhizoma coptidis #En2: AMPK *KeyWords: null /@<<GADExtractor>> PMID: 29930696 #En1: Rhizoma coptidis #En2: AMPK *KeyWords: exerted /@<<GADExtractor>> PMID: 29930696 #En1: Rhizoma coptidis #En2: AMPK *KeyWords: null /@<<GADExtractor>> PMID: 29344415 #En1: Rhizoma Coptidis #En2: AMPK *KeyWords: null /@<<GADExtractor>> PMID: 29344415 #En1: rhizoma coptidis #En2: AMPK *KeyWords: has /***5
CHUAN-HUANG-LIAN	Gene_ID:5563	@<<GADExtractor>> PMID: 29930696 #En1: Rhizoma coptidis #En2: AMPK *KeyWords: null /@<<GADExtractor>> PMID: 29930696 #En1: Rhizoma coptidis #En2: AMPK *KeyWords: exerted /@<<GADExtractor>> PMID: 29930696 #En1: Rhizoma coptidis #En2: AMPK *KeyWords: null /@<<GADExtractor>> PMID: 29344415 #En1: Rhizoma Coptidis #En2: AMPK *KeyWords: null /@<<GADExtractor>> PMID: 29344415 #En1: rhizoma coptidis #En2: AMPK *KeyWords: has /***5
CHUAN-HUANG-LIAN	Gene_ID:406906	@<<GADExtractor>> PMID: 29710498 #En1: Rhizoma coptidis #En2: miR-122 *KeyWords: exerts /***1
CHUAN-HUANG-LIAN	Gene_ID:1757	@<<GADExtractor>> PMID: 20222425 #En1: Rhizoma Coptidis #En2: SDH *KeyWords: null /@<<GADExtractor>> PMID: 20222425 #En1: Rhizoma Coptidis #En2: SDH *KeyWords: null /@<<GADExtractor>> PMID: 20222425 #En1: Rhizoma Coptidis #En2: SDH *KeyWords: null /@<<GADExtractor>> PMID: 20353013 #En1: Rhizoma Coptidis #En2: SDH *KeyWords: null /@<<GADExtractor>> PMID: 20353013 #En1: Rhizoma Coptidis #En2: SDH *KeyWords: null /***5
