AI-TANG	MESH:D011470	0 @@PMID: 26137029 #En1: Ai Tang #En2: benign prostatic hyperplasia *KeyWords: null/count: 1
AN-SHEN-YIN	MESH:D016710	0 @@PMID: 30650269 #En1: an- Shen yin #En2: yin deficiency syndrome *KeyWords: null/1 @@PMID: 15250205 #En1: an-Shen Yin #En2: Yin-deficiency type *KeyWords: null/2 @@PMID: 15719740 #En1: an-Shen Yin #En2: Yin-deficiency type *KeyWords: null/3 @@PMID: 15719740 #En1: an-Shen Yin #En2: Yin-deficiency *KeyWords: null/4 @@PMID: 17969886 #En1: an-Shen yin #En2: Gan-Shen yin deficiency *KeyWords: null/5 @@PMID: 17969886 #En1: an-Shen yin #En2: Gan-Shen yin deficiency type *KeyWords: null/6 @@PMID: 17969886 #En1: an-Shen yin #En2: Gan-Shen yin deficiency *KeyWords: null/7 @@PMID: 17969886 #En1: an-Shen yin #En2: Gan-Shen yin deficiency type *KeyWords: decrease/8 @@PMID: 17969886 #En1: an-Shen yin #En2: Gan-Shen yin deficiency *KeyWords: null/9 @@PMID: 17969886 #En1: an-Shen yin #En2: Gan-Shen yin deficiency type *KeyWords: null/10 @@PMID: 17990456 #En1: an-Shen yin #En2: yin-deficiency type *KeyWords: null/11 @@PMID: 19702081 #En1: an-Shen yin #En2: yin-deficiency *KeyWords: null/12 @@PMID: 19702081 #En1: an-Shen yin #En2: yin-deficiency *KeyWords: null/13 @@PMID: 20462040 #En1: an-Shen yin #En2: qi-yin deficiency type *KeyWords: lower/14 @@PMID: 20462040 #En1: an-Shen yin #En2: yin-deficiency type and both qi-yin deficiency *KeyWords: null/15 @@PMID: 20929127 #En1: an-Shen yin #En2: yin-deficiency *KeyWords: null/16 @@PMID: 21038650 #En1: an-shen yin #En2: yin-deficiency *KeyWords: null/17 @@PMID: 21275169 #En1: an-Shen yin #En2: yin-deficiency *KeyWords: null/18 @@PMID: 21425565 #En1: an-Shen yin #En2: yin-deficiency pattern *KeyWords: null/19 @@PMID: 21812257 #En1: an-Shen yin #En2: yin deficiency syndrome *KeyWords: null/20 @@PMID: 21812257 #En1: an-Shen yin #En2: yin deficiency syndrome *KeyWords: null/21 @@PMID: 21812257 #En1: an-Shen yin #En2: yin deficiency syndrome *KeyWords: null/22 @@PMID: 21812257 #En1: an-Shen yin #En2: yin deficiency syndrome *KeyWords: null/23 @@PMID: 21812257 #En1: an-Shen yin #En2: yin deficiency syndrome *KeyWords: null/24 @@PMID: 21812257 #En1: an-Shen yin #En2: Gan-Shen yin deficiency *KeyWords: null/25 @@PMID: 21812257 #En1: an-Shen yin #En2: yin deficiency *KeyWords: null/26 @@PMID: 21910339 #En1: an-Shen yin #En2: yin deficiency syndrome *KeyWords: null/27 @@PMID: 21910339 #En1: an-Shen yin #En2: Gan-Shen yin deficiency syndrome *KeyWords: null/28 @@PMID: 21910339 #En1: an-Shen yin #En2: qi-yin deficiency syndrome and Gan-Shen yin deficiency syndrome *KeyWords: null/29 @@PMID: 21910339 #En1: an-Shen yin #En2: qi-yin deficiency syndrome *KeyWords: seen/30 @@PMID: 21910339 #En1: an-Shen yin #En2: Gan-Shen yin deficiency syndrome *KeyWords: seen/31 @@PMID: 21910339 #En1: an-Shen yin #En2: qi-yin deficiency syndrome and Gan-Shen yin deficiency syndrome *KeyWords: null/32 @@PMID: 21910339 #En1: an-Shen yin #En2: qi-yin deficiency syndrome *KeyWords: null/33 @@PMID: 21910339 #En1: an-Shen yin #En2: Gan-Shen yin deficiency syndrome *KeyWords: null/34 @@PMID: 21910339 #En1: an-Shen yin #En2: Gan-Shen yin deficiency syndrome *KeyWords: null/35 @@PMID: 21910339 #En1: an-Shen yin #En2: qi-yin deficiency syndrome and Gan-Shen yin deficiency syndrome *KeyWords: null/36 @@PMID: 21910339 #En1: an-Shen yin #En2: qi-yin deficiency syndrome *KeyWords: seen/37 @@PMID: 21910339 #En1: an-Shen yin #En2: Gan-Shen yin deficiency syndrome *KeyWords: null/38 @@PMID: 21910339 #En1: an-Shen yin #En2: qi-yin deficiency syndrome and Gan-Shen yin deficiency syndrome *KeyWords: null/39 @@PMID: 21910339 #En1: an-Shen yin #En2: qi-yin deficiency syndrome *KeyWords: null/40 @@PMID: 21910339 #En1: an-Shen yin #En2: Gan-Shen yin deficiency syndrome *KeyWords: null/41 @@PMID: 23163138 #En1: an-Shen yin #En2: yin deficiency syndrome *KeyWords: null/42 @@PMID: 23163138 #En1: an-Shen yin #En2: hypoactivity of yin syndrome *KeyWords: null/43 @@PMID: 23596784 #En1: an-Shen yin #En2: deficiency cold type and Gan-Shen yin deficiency type *KeyWords: null/44 @@PMID: 23596784 #En1: an-Shen yin #En2: deficiency cold type and Gan-Shen yin deficiency type *KeyWords: null/45 @@PMID: 23713243 #En1: an-Shen yin #En2: yin deficiency syndrome *KeyWords: null/46 @@PMID: 23713243 #En1: an-Shen yin #En2: yin deficiency *KeyWords: null/47 @@PMID: 23713243 #En1: an-Shen yin #En2: yin deficiency *KeyWords: null/48 @@PMID: 23713243 #En1: an-Shen yin #En2: Gan-Shen yin deficiency *KeyWords: null/49 @@PMID: 23713259 #En1: an-Shen yin #En2: Gan-Shen yin deficiency syndrome *KeyWords: null/50 @@PMID: 24063211 #En1: an-Shen yin #En2: Gan-Shen yin deficiency syndrome *KeyWords: null/51 @@PMID: 24941839 #En1: an-Shen yin #En2: yin deficiency *KeyWords: null/52 @@PMID: 24941839 #En1: an-Shen yin #En2: yin deficiency syndrome *KeyWords: null/53 @@PMID: 24941839 #En1: an-Shen yin #En2: deficiency of qi and yin syndrome *KeyWords: null/54 @@PMID: 24941839 #En1: an-Shen yin #En2: Yin deficiency *KeyWords: dominant/55 @@PMID: 24941839 #En1: an-Shen yin #En2: deficiency of qi and yin syndrome *KeyWords: null/56 @@PMID: 24941839 #En1: an-Shen yin #En2: Gan-Shen yin deficiency syndrome *KeyWords: null/57 @@PMID: 24941839 #En1: an-Shen yin #En2: yin deficiency *KeyWords: null/58 @@PMID: 24941839 #En1: an-Shen yin #En2: Gan-Shen yin deficiency syndrome *KeyWords: null/59 @@PMID: 24941839 #En1: an-Shen yin #En2: deficiency of qi and yin syndrome *KeyWords: null/60 @@PMID: 25046951 #En1: an-Shen yin #En2: Gan-Shen yin deficiency syndrome *KeyWords: null/61 @@PMID: 25566621 #En1: an-Shen yin #En2: yin deficiency syndrome *KeyWords: null/62 @@PMID: 27386649 #En1: an-Shen yin #En2: Gan-Shen yin deficiency *KeyWords: null/63 @@PMID: 27386649 #En1: an-Shen yin #En2: Gan-Shen yin deficiency syndrome *KeyWords: null/64 @@PMID: 30634219 #En1: an-Shen yin #En2: yin deficiency *KeyWords: null/65 @@PMID: 30634219 #En1: an-Shen yin #En2: Gan-Shen yin deficiency *KeyWords: null/66 @@PMID: 30641003 #En1: an-Shen yin #En2: yin deficiency syndrome *KeyWords: null/67 @@PMID: 30650269 #En1: an-Shen yin #En2: yin deficiency syndrome *KeyWords: null/68 @@PMID: 21425565 #En1: an-Shen yin #En2: yin-deficiency pattern *KeyWords: null/69 @@PMID: 23596784 #En1: an-Shen yin #En2: deficiency cold type and Gan-Shen yin deficiency type *KeyWords: null/70 @@PMID: 23596784 #En1: an-Shen yin #En2: deficiency cold type and Gan-Shen yin deficiency type *KeyWords: null/71 @@PMID: 23713259 #En1: an-Shen yin #En2: Gan-Shen yin deficiency syndrome *KeyWords: null/72 @@PMID: 17990456 #En1: an-Shen yin #En2: yin-deficiency type *KeyWords: null/73 @@PMID: 21275169 #En1: an-Shen yin #En2: yin-deficiency *KeyWords: null/74 @@PMID: 30634219 #En1: an-Shen yin #En2: yin deficiency *KeyWords: null/75 @@PMID: 30634219 #En1: an-Shen yin #En2: Gan-Shen yin deficiency *KeyWords: null/76 @@PMID: 15250205 #En1: an-Shen Yin #En2: Yin-deficiency type *KeyWords: null/77 @@PMID: 25046951 #En1: an-Shen yin #En2: Gan-Shen yin deficiency syndrome *KeyWords: null/78 @@PMID: 16613259 #En1: an-Shen yin #En2: qi-yin deficiency syndrome and Gan-Shen yin asthenia syndrome *KeyWords: null/79 @@PMID: 16613259 #En1: an-Shen yin #En2: qi-yin deficiency syndrome *KeyWords: lower/80 @@PMID: 16613259 #En1: an-Shen yin #En2: qi-yin deficiency syndrome and Gan-Shen yin asthenia syndrome *KeyWords: lower/81 @@PMID: 16613259 #En1: an-Shen yin #En2: qi-yin deficiency syndrome *KeyWords: lower/82 @@PMID: 15015437 #En1: an-Shen Yin #En2: Pi-Fei Qi-deficiency type (type 1) and both Qi-Yin deficiency *KeyWords: null/83 @@PMID: 15015437 #En1: an-Shen Yin #En2: Gan-Shen Yin deficiency *KeyWords: null/84 @@PMID: 29234393 #En1: an-Shen Yin #En2: Gan-Shen Yin Deficiency *KeyWords: null/85 @@PMID: 29234393 #En1: an-shen Yin #En2: Yin deficiency *KeyWords: null/86 @@PMID: 29234393 #En1: an-shen Yin #En2: Yin deficiency *KeyWords: null/87 @@PMID: 29234393 #En1: an-shen Yin #En2: Yin deficiency *KeyWords: null/88 @@PMID: 29234393 #En1: an-shen Yin #En2: Yin deficiency *KeyWords: null/89 @@PMID: 29234393 #En1: an-shen Yin #En2: Yin deficiency *KeyWords: null/90 @@PMID: 29234393 #En1: an-shen Yin #En2: Yin deficiency *KeyWords: null/91 @@PMID: 29234393 #En1: an-shen Yin #En2: Yin deficiency *KeyWords: different/92 @@PMID: 29234393 #En1: an-shen Yin #En2: Yin deficiency *KeyWords: different/93 @@PMID: 29234393 #En1: an-shen Yin #En2: Yin deficiency *KeyWords: null/94 @@PMID: 29234393 #En1: an-shen Yin #En2: Yin deficiency *KeyWords: null/95 @@PMID: 29234393 #En1: an-shen Yin #En2: Yin deficiency *KeyWords: lower/96 @@PMID: 29234393 #En1: an-shen Yin #En2: Yin deficiency *KeyWords: null/97 @@PMID: 29234393 #En1: an-shen Yin #En2: Yin deficiency *KeyWords: null/98 @@PMID: 1627940 #En1: an-Shen Yin #En2: deficiency of Yin of the liver *KeyWords: null/99 @@PMID: 16248235 #En1: an-shen yin #En2: yin-deficiency type *KeyWords: null/100 @@PMID: 21066887 #En1: an-Shen yin #En2: yin-deficiency pattern *KeyWords: null/101 @@PMID: 17526164 #En1: an-Shen yin #En2: yin deficiency syndrome *KeyWords: null/102 @@PMID: 18655555 #En1: an-Shen yin #En2: yin-deficiency *KeyWords: null/103 @@PMID: 18655555 #En1: an-Shen yin #En2: yin-deficiency type *KeyWords: null/104 @@PMID: 24483109 #En1: an-Shen yin #En2: yin deficiency syndrome *KeyWords: null/105 @@PMID: 24517054 #En1: an-Shen yin #En2: yin deficiency *KeyWords: null/106 @@PMID: 24517054 #En1: an-shen yin #En2: yin deficiency *KeyWords: null/107 @@PMID: 30641623 #En1: an-Shen yin #En2: Gan-Shen yin deficiency syndrome *KeyWords: null/108 @@PMID: 30641623 #En1: an-Shen yin #En2: Gan-Shen yin deficiency syndrome *KeyWords: null/109 @@PMID: 30641623 #En1: an-Shen yin #En2: Pi-Shen deficiency syndrome and Gan-Shen yin deficiency syndrome *KeyWords: null/110 @@PMID: 30641623 #En1: an-Shen yin #En2: Gan-Shen yin deficiency syndrome *KeyWords: null/111 @@PMID: 30641623 #En1: an-Shen yin #En2: Pi-Shen deficiency syndrome and Gan-Shen yin deficiency syndrome *KeyWords: null/112 @@PMID: 30641623 #En1: an-Shen yin #En2: Pi-Shen deficiency syndrome and Gan-Shen yin deficiency syndrome *KeyWords: null/113 @@PMID: 22679723 #En1: an-Shen yin #En2: Gan-Shen yin deficiency syndrome *KeyWords: null/114 @@PMID: 22679723 #En1: an-Shen yin #En2: Gan-Shen yin deficiency syndrome *KeyWords: null/115 @@PMID: 22679723 #En1: an-Shen yin #En2: yin deficiency syndrome *KeyWords: null/116 @@PMID: 22679723 #En1: an-Shen yin #En2: yin deficiency syndrome *KeyWords: null/117 @@PMID: 30650496 #En1: an-Shen yin #En2: Gan-Shen yin deficiency syndrome *KeyWords: null/118 @@PMID: 21425569 #En1: an-Shen yin #En2: yin-deficiency syndrome *KeyWords: null/119 @@PMID: 23713242 #En1: an-Shen yin #En2: Gan-Shen yin deficiency syndrome *KeyWords: null/120 @@PMID: 17717916 #En1: an-Shen yin #En2: yin-deficiency *KeyWords: null/121 @@PMID: 23185757 #En1: an-Shen yin #En2: Gan-Shen yin deficiency *KeyWords: null/122 @@PMID: 18418963 #En1: an-Shen yin #En2: yin deficiency *KeyWords: null/123 @@PMID: 18418963 #En1: an-Shen yin #En2: yin deficiency *KeyWords: null/124 @@PMID: 16970090 #En1: an-Shen yin #En2: yin-deficiency *KeyWords: null/125 @@PMID: 16466170 #En1: an-Shen Yin #En2: Gan-Shen Yin deficiency syndrome type *KeyWords: null/126 @@PMID: 30640986 #En1: an-Shen yin #En2: yin deficiency type *KeyWords: null/127 @@PMID: 21910337 #En1: an-shen yin #En2: gan-shen yin deficiency syndrome *KeyWords: null/128 @@PMID: 21910337 #En1: an-Shen yin #En2: Gan-Shen yin deficiency syndrome *KeyWords: null/129 @@PMID: 21910337 #En1: an-Shen yin #En2: Gan-Shen yin deficiency syndrome *KeyWords: null/130 @@PMID: 21910337 #En1: an-Shen yin #En2: Gan-Shen yin deficiency syndrome *KeyWords: null/131 @@PMID: 25975046 #En1: anshenyin #En2: liver-kidney-Yin deficiency *KeyWords: null/132 @@PMID: 25975046 #En1: anshenyin #En2: liver-kidney-Yin deficiency *KeyWords: null/count: 133
AN-GONG-NIU-HUANG-WAN	MESH:D009081	0 @@PMID: 2801124 #En1: Angong Niuhuang Wan #En2: berberine-type alkaloids in rhizoma Coptidis *KeyWords: null/count: 1
AN-GONG-NIU-HUANG-WAN	MESH:D015427	0 @@PMID: 31191319 #En1: Angong Niuhuang Wan #En2: Hepatorenal Toxicity of Angong Niuhuang Wan Against Ischemia-Reperfusion Brain Injury *KeyWords: null/count: 1
AN-GONG-NIU-HUANG-WAN	MESH:D006530	0 @@PMID: 31207256 #En1: Angong Niuhuang Wan #En2: hepatorenal toxicity *KeyWords: null/1 @@PMID: 29203196 #En1: An-Gong-Niu-Huang Wan #En2: hepatorenal toxic metalloids *KeyWords: contains/2 @@PMID: 29203196 #En1: An-Gong-Niu-Huang Wan #En2: hepatorenal toxic metalloids *KeyWords: contains/3 @@PMID: 29950994 #En1: An-Gong-Niu-Huang Wan #En2: Hepatorenal Toxicity of Cinnabar *KeyWords: null/count: 4
AN-GONG-NIU-HUANG-WAN	MESH:D001930	0 @@PMID: 31207256 #En1: Angong Niuhuang Wan #En2: ischemic brain injury *KeyWords: null/1 @@PMID: 21094152 #En1: An-gong-niu-huang wan #En2: brain trauma *KeyWords: used/count: 2
AN-GONG-NIU-HUANG-WAN	MESH:D001927	0 @@PMID: 21435368 #En1: An-Gong-Niu-Huang Wan #En2: brain disorders *KeyWords: null/1 @@PMID: 21435368 #En1: An-Gong-Niu-Huang Wan #En2: brain disorders *KeyWords: null/count: 2
AN-GONG-NIU-HUANG-WAN	MESH:D002545	0 @@PMID: 24690773 #En1: An-Gong-Niu-Huang Wan #En2: cerebral ischemia *KeyWords: protects/1 @@PMID: 24690773 #En1: An-Gong-Niu-Huang Wan #En2: cerebral ischemia *KeyWords: protects/count: 2
AN-GONG-NIU-HUANG-WAN	MESH:D002539	0 @@PMID: 24690773 #En1: An-Gong-Niu-Huang Wan #En2: cerebral diseases *KeyWords: used/1 @@PMID: 24690773 #En1: An-Gong-Niu-Huang Wan #En2: cerebral diseases *KeyWords: used/count: 2
AN-GONG-NIU-HUANG-WAN	MESH:D003128	0 @@PMID: 21094152 #En1: An-gong-niu-huang wan #En2: coma *KeyWords: used/count: 1
AN-LU-YIN	MESH:D009103	0 @@PMID: 16485723 #En1: an-Lu-Yin #En2: MS *KeyWords: null/1 @@PMID: 16485723 #En1: an-Lu-Yin #En2: MS *KeyWords: null/2 @@PMID: 16485723 #En1: an-Lu-Yin #En2: MS *KeyWords: combined/3 @@PMID: 16485723 #En1: an-Lu-Yin #En2: MS *KeyWords: null/4 @@PMID: 16485723 #En1: an-Lu-Yin #En2: MS *KeyWords: null/5 @@PMID: 16485723 #En1: an-Lu-Yin #En2: MS *KeyWords: null/count: 6
AN-LU-YIN	MESH:C535932	0 @@PMID: 16485723 #En1: an-Lu-Yin #En2: ICP *KeyWords: null/count: 1
AN-LU-YIN	MESH:D009369	0 @@PMID: 30985039 #En1: an-Lu-Yin #En2: tumor *KeyWords: inhibited/1 @@PMID: 25721693 #En1: an-Lu-Yin #En2: cancer *KeyWords: null/count: 2
AN-LU-YIN	MESH:C538339	0 @@PMID: 30985039 #En1: an-Lu-Yin #En2: NPC *KeyWords: induced/count: 1
AN-LU-YIN	MESH:D015179	0 @@PMID: 24945402 #En1: an-Lu-Yin #En2: colon cancer *KeyWords: prescribed/count: 1
AN-SHEN-YIN	MESH:D016711	0 @@PMID: 15250205 #En1: an-Shen Yin #En2: Shen-Yang deficiency type *KeyWords: null/1 @@PMID: 17990456 #En1: an-Shen yin #En2: yang-deficiency type *KeyWords: null/2 @@PMID: 19702081 #En1: an-Shen yin #En2: yin-yang deficiency pattern *KeyWords: pattern/3 @@PMID: 20462040 #En1: an-Shen yin #En2: yang-deficiency type and both yin-yang deficiency *KeyWords: lower/4 @@PMID: 20462040 #En1: an-Shen yin #En2: yin-yang deficiency *KeyWords: lower/5 @@PMID: 20462040 #En1: an-Shen yin #En2: yang-deficiency type and both yin-yang deficiency *KeyWords: lower/6 @@PMID: 23163138 #En1: an-Shen yin #En2: yang deficiency syndrome *KeyWords: null/7 @@PMID: 23713259 #En1: an-Shen yin #En2: yang deficiency syndrome *KeyWords: null/8 @@PMID: 24941839 #En1: an-Shen yin #En2: hyperactivity of yang syndrome *KeyWords: null/9 @@PMID: 24941839 #En1: an-Shen yin #En2: hyperactivity of yang syndrome *KeyWords: dominant/10 @@PMID: 24941839 #En1: an-Shen yin #En2: hyperactivity of yang syndrome *KeyWords: null/11 @@PMID: 25566621 #En1: an-Shen yin #En2: yang deficiency syndrome *KeyWords: null/12 @@PMID: 27386649 #En1: an-Shen yin #En2: yang deficiency *KeyWords: null/13 @@PMID: 23713259 #En1: an-Shen yin #En2: yang deficiency syndrome *KeyWords: null/14 @@PMID: 17990456 #En1: an-Shen yin #En2: yang-deficiency type *KeyWords: null/15 @@PMID: 15250205 #En1: an-Shen Yin #En2: Shen-Yang deficiency type *KeyWords: null/16 @@PMID: 15015437 #En1: an-Shen Yin #En2: Yang-deficiency *KeyWords: shown/17 @@PMID: 16248235 #En1: an-shen yin #En2: yang-deficiency type *KeyWords: null/18 @@PMID: 21066887 #En1: an-Shen yin #En2: yang-deficiency pattern *KeyWords: null/19 @@PMID: 17526164 #En1: an-Shen yin #En2: yang deficiency syndrome *KeyWords: null/20 @@PMID: 18655555 #En1: an-Shen yin #En2: yang-deficiency type *KeyWords: null/21 @@PMID: 22679723 #En1: an-Shen yin #En2: Pi-Shen yang deficiency syndrome *KeyWords: null/22 @@PMID: 22679723 #En1: an-Shen yin #En2: yang deficiency syndrome *KeyWords: null/23 @@PMID: 22679723 #En1: an-Shen yin #En2: Pi-Shen yang deficiency syndrome *KeyWords: null/24 @@PMID: 22679723 #En1: an-Shen yin #En2: Pi-Shen yang deficiency syndrome *KeyWords: null/25 @@PMID: 21425569 #En1: an-Shen yin #En2: Pi-Shen yang-deficiency syndrome *KeyWords: null/26 @@PMID: 19065893 #En1: an-Shen yin #En2: yang-deficiency type *KeyWords: null/27 @@PMID: 17717920 #En1: an-Shen yin #En2: Gan-Shen yin-deficiency type (type lII) and Pi-Shen yang-deficiency *KeyWords: null/28 @@PMID: 17717916 #En1: an-Shen yin #En2: yin-yang deficiency *KeyWords: null/29 @@PMID: 23185757 #En1: an-Shen yin #En2: yang deficiency *KeyWords: null/30 @@PMID: 23185757 #En1: an-Shen yin #En2: yin-yang deficiency *KeyWords: null/31 @@PMID: 16466170 #En1: an-Shen Yin #En2: Yang-deficiency type *KeyWords: higher/32 @@PMID: 25975046 #En1: anshenyin #En2: Kidney-Yang deficiency *KeyWords: null/33 @@PMID: 25975046 #En1: anshenyin #En2: Kidney-Yang deficiency *KeyWords: null/count: 34
AN-SHEN-YIN	MESH:D009369	0 @@PMID: 15719740 #En1: an-Shen Yin #En2: tumor *KeyWords: null/1 @@PMID: 15719740 #En1: an-Shen Yin #En2: tumor *KeyWords: null/count: 2
AN-SHEN-YIN	OMIM:139300	0 @@PMID: 17990456 #En1: an-Shen yin #En2: excessive syndrome *KeyWords: deficient/1 @@PMID: 24941839 #En1: an-Shen yin #En2: excessive accumulation of phlegm-dampness syndrome *KeyWords: null/2 @@PMID: 24941839 #En1: an-Shen yin #En2: Excessive accumulation of phlegm-dampness syndrome *KeyWords: null/3 @@PMID: 17990456 #En1: an-Shen yin #En2: excessive syndrome *KeyWords: deficient/count: 4
AN-SHEN-YIN	MESH:D008268	0 @@PMID: 19702081 #En1: an-Shen yin #En2: deficiency pattern *KeyWords: null/1 @@PMID: 19702081 #En1: an-Shen yin #En2: deficiency pattern *KeyWords: null/2 @@PMID: 19702081 #En1: an-Shen yin #En2: deficiency pattern *KeyWords: pattern/3 @@PMID: 21425565 #En1: an-Shen yin #En2: Pi-deficiency phlegm-dampness pattern *KeyWords: null/4 @@PMID: 21425565 #En1: an-Shen yin #En2: Pi-deficiency phlegm-dampness pattern *KeyWords: null/count: 5
AN-SHEN-YIN	MESH:D019694	0 @@PMID: 20929127 #En1: an-Shen yin #En2: chronic hepatitis B *KeyWords: null/1 @@PMID: 21038650 #En1: an-shen yin #En2: chronic hepatitis B *KeyWords: null/count: 2
AN-SHEN-YIN	MESH:D018882	0 @@PMID: 21038650 #En1: an-shen yin #En2: damp-heat syndrome *KeyWords: null/1 @@PMID: 21275169 #En1: an-Shen yin #En2: dampness-heat accumulation syndrome *KeyWords: null/2 @@PMID: 21275169 #En1: an-Shen yin #En2: dampness-heat accumulation syndrome *KeyWords: null/3 @@PMID: 30641623 #En1: an-Shen yin #En2: damp-heat accumulation syndrome *KeyWords: null/4 @@PMID: 22679723 #En1: an-Shen yin #En2: dampness-heat accumulation syndrome *KeyWords: null/5 @@PMID: 22679723 #En1: an-Shen yin #En2: dampness-heat accumulation syndrome *KeyWords: null/6 @@PMID: 22679723 #En1: an-Shen yin #En2: dampness-heat accumulation syndrome *KeyWords: null/count: 7
AN-SHEN-YIN	MESH:D016649	0 @@PMID: 21275169 #En1: an-Shen yin #En2: insufficient Jin syndrome *KeyWords: null/1 @@PMID: 21275169 #En1: an-Shen yin #En2: insufficient Jin syndrome *KeyWords: null/count: 2
AN-SHEN-YIN	MESH:D014987	0 @@PMID: 21275169 #En1: an-Shen yin #En2: Fei-Wei dryness syndrome *KeyWords: null/1 @@PMID: 21275169 #En1: an-Shen yin #En2: Fei-Wei dryness syndrome *KeyWords: null/count: 2
AN-SHEN-YIN	MESH:D006402	0 @@PMID: 21275169 #En1: an-Shen yin #En2: blood-stasis syndrome *KeyWords: null/1 @@PMID: 24063211 #En1: an-Shen yin #En2: dampness and blood stasis syndrome *KeyWords: null/2 @@PMID: 27386649 #En1: an-Shen yin #En2: blood-qi deficiency *KeyWords: null/3 @@PMID: 21275169 #En1: an-Shen yin #En2: blood-stasis syndrome *KeyWords: null/4 @@PMID: 22679723 #En1: an-Shen yin #En2: blood stasis syndrome *KeyWords: null/5 @@PMID: 23713242 #En1: an-Shen yin #En2: qi-blood deficiency syndrome *KeyWords: null/count: 6
AN-SHEN-YIN	MESH:D009087	0 @@PMID: 21275169 #En1: an-Shen yin #En2: VI *KeyWords: null/1 @@PMID: 21275169 #En1: an-Shen yin #En2: VI *KeyWords: null/count: 2
AN-SHEN-YIN	MESH:C541083	0 @@PMID: 21425565 #En1: an-Shen yin #En2: NAFLD-CAS *KeyWords: null/1 @@PMID: 21425565 #En1: an-Shen yin #En2: NAFLD-CAS *KeyWords: null/count: 2
AN-SHEN-YIN	MESH:D008103	0 @@PMID: 21812257 #En1: an-Shen yin #En2: liver cirrhosis *KeyWords: obvious/1 @@PMID: 16970090 #En1: an-Shen yin #En2: cirrhosis as qi deficiency *KeyWords: null/count: 2
AN-SHEN-YIN	MESH:D006973	0 @@PMID: 21910339 #En1: an-Shen yin #En2: hypertension III *KeyWords: seen/1 @@PMID: 21910339 #En1: an-Shen yin #En2: hypertension *KeyWords: seen/2 @@PMID: 21910339 #En1: an-Shen yin #En2: hypertension III *KeyWords: null/3 @@PMID: 21910339 #En1: an-Shen yin #En2: hypertension *KeyWords: null/4 @@PMID: 21910339 #En1: an-Shen yin #En2: hypertension *KeyWords: complicated/5 @@PMID: 21910339 #En1: an-Shen yin #En2: hypertension *KeyWords: null/6 @@PMID: 21910339 #En1: an-Shen yin #En2: hypertension III *KeyWords: seen/7 @@PMID: 21910339 #En1: an-Shen yin #En2: hypertension *KeyWords: null/8 @@PMID: 21910339 #En1: an-Shen yin #En2: hypertension III *KeyWords: null/9 @@PMID: 24941839 #En1: an-Shen yin #En2: senile hypertension *KeyWords: null/count: 10
AN-SHEN-YIN	MESH:D017098	0 @@PMID: 21910339 #En1: an-Shen yin #En2: IgA nephropathy *KeyWords: null/count: 1
AN-SHEN-YIN	MESH:D054070	0 @@PMID: 23163138 #En1: an-Shen yin #En2: stasis syndrome *KeyWords: null/1 @@PMID: 24063211 #En1: an-Shen yin #En2: stasis syndrome *KeyWords: null/2 @@PMID: 30650269 #En1: an-Shen yin #En2: Shen deficiency blood stasis syndrome *KeyWords: null/3 @@PMID: 22679723 #En1: an-Shen yin #En2: stasis syndrome *KeyWords: null/4 @@PMID: 22679723 #En1: an-Shen yin #En2: stasis syndrome *KeyWords: null/5 @@PMID: 21425569 #En1: an-Shen yin #En2: stasis-heat accumulation syndrome *KeyWords: null/count: 6
AN-SHEN-YIN	MESH:D003866	0 @@PMID: 25566621 #En1: an-Shen yin #En2: Gan depression Pi deficiency syndrome *KeyWords: null/count: 1
AN-SHEN-YIN	MESH:D005705	0 @@PMID: 25566621 #En1: an-Shen yin #En2: Gan-gallbladder dampness heat syndrome *KeyWords: null/count: 1
AN-SHEN-YIN	MESH:D015179	0 @@PMID: 27386649 #En1: an-Shen yin #En2: colorectal cancer *KeyWords: null/1 @@PMID: 27386649 #En1: an-Shen yin #En2: colorectal cancer *KeyWords: null/count: 2
AN-SHEN-YIN	MESH:D006948	0 @@PMID: 30634219 #En1: an-Shen yin #En2: hyperactivity syndrome *KeyWords: null/1 @@PMID: 30634219 #En1: an-Shen yin #En2: hyperactivity syndrome *KeyWords: null/2 @@PMID: 30634219 #En1: an-Shen yin #En2: hyperactivity syndrome *KeyWords: null/3 @@PMID: 30634219 #En1: an-Shen yin #En2: hyperactivity syndrome *KeyWords: null/count: 4
AN-SHEN-YIN	MESH:D000163	0 @@PMID: 30641003 #En1: an-Shen yin #En2: AIDS *KeyWords: seen/count: 1
